99928 159884
637 69609 70
638 14530 57
638 18386 80
638 22056 18
638 52313 8
638 59362 32
642 2280 13
642 16389 75
642 30979 62
642 50400 5
643 11747 70
643 37624 29
643 50874 2
645 2412 9
645 5915 12
645 6577 76
645 10282 5
645 26373 11
645 39469 5
647 11339 28
647 11842 8
647 21648 61
647 33895 63
647 69816 65
648 16626 47
648 16825 74
648 22708 47
648 54600 29
649 462 34
649 6582 82
649 6633 65
649 26588 61
649 28205 50
649 34958 88
649 62370 1
650 16686 84
650 21790 60
650 36236 78
650 43119 76
650 53304 20
650 53890 98
650 53905 10
650 56509 37
650 72632 65
652 8503 25
652 14763 28
652 40697 45
656 40156 53
656 46571 47
656 53041 63
656 53716 15
656 55453 75
656 64090 71
657 2368 10
657 12535 92
657 17414 29
657 33687 95
657 67187 34
659 10775 28
659 21719 75
659 48021 49
659 53012 47
660 7932 59
660 10364 90
660 36588 47
660 37744 37
660 40051 12
661 31345 58
661 32771 81
661 36435 52
661 37881 54
661 48203 16
661 61956 93
661 66172 6
662 5685 79
662 12387 93
662 19840 44
662 24380 90
662 24504 91
662 33409 2
662 52219 80
662 55171 4
663 49235 53
663 54900 45
663 63811 4
664 8469 54
664 15161 62
664 21580 20
664 26075 75
664 47890 8
665 17689 29
665 21622 66
665 22791 67
665 47619 56
666 37087 34
666 51725 73
666 61980 61
666 69446 72
667 16697 38
667 47222 56
667 66632 87
668 286 67
668 24418 62
668 27860 22
668 36781 14
669 3213 3
669 8092 3
669 19416 41
669 42198 10
669 47619 78
670 4817 12
670 24757 1
670 28632 62
670 40972 87
670 48808 9
670 50640 35
670 55634 43
670 55877 40
671 4402 83
671 5231 20
671 12752 7
671 16456 3
671 28245 75
671 46244 97
671 53720 81
671 55842 61
671 58021 89
672 2878 20
672 23413 29
672 29360 41
672 39029 93
672 42578 92
672 70162 53
674 19784 16
674 23294 69
674 41772 98
674 60448 89
674 62137 41
675 44195 85
675 75705 99
677 9063 90
677 9938 13
677 27449 35
677 32847 50
677 58151 43
677 63720 1
677 64161 90
678 7730 99
678 13555 34
678 14076 11
678 37508 69
678 40977 50
680 3309 16
681 666 77
681 3620 67
681 17374 11
681 19341 9
681 21657 4
681 30845 71
681 52874 76
681 63094 70
682 21324 19
682 22464 68
682 46696 32
682 49353 56
682 62400 70
685 6583 71
685 60700 10
685 70843 66
686 57905 84
686 59731 14
686 72100 58
687 6164 18
687 6815 40
687 8645 56
687 33772 28
687 34233 53
687 48446 25
687 61301 77
687 61558 38
690 36370 66
690 47386 47
690 71951 3
690 80196 16
691 4251 100
691 25438 58
691 48917 56
691 54105 33
694 4120 69
694 8064 60
694 11211 5
694 12388 53
694 19068 88
694 24768 29
694 32427 78
694 49421 61
694 59167 66
695 26538 72
695 43819 26
695 45400 50
695 47297 67
697 1092 80
697 2321 68
697 14243 3
697 38615 73
697 48635 20
698 10318 6
698 36919 6
698 60174 76
699 2765 61
699 30289 61
699 35146 19
699 35595 75
699 38965 19
699 63576 73
700 16713 34
700 22049 87
700 22688 8
700 31057 51
700 49926 22
700 53115 28
701 1190 31
701 10797 49
701 12240 89
701 18444 99
701 26850 82
702 16067 68
702 20137 36
703 27851 8
703 28851 78
703 30529 16
704 29379 57
704 34592 69
704 43741 40
704 53194 90
704 54515 18
704 57971 28
704 59538 69
704 70034 35
704 73348 48
705 5507 48
705 51798 52
706 493 86
706 47702 69
708 45878 10
708 55679 31
708 61059 96
709 10575 77
709 12600 59
709 16505 51
709 26748 62
709 29214 42
709 36578 69
711 16919 91
711 36103 95
711 44536 31
711 45404 83
711 53997 22
712 19758 4
712 21356 15
712 30576 75
712 41760 48
712 45654 13
713 24 91
713 40548 74
713 50726 22
713 56375 39
713 56688 84
713 66810 17
713 69469 99
717 1504 80
717 14840 30
717 34931 67
718 2124 40
718 26264 14
718 52312 9
719 22913 42
719 25962 59
719 56485 42
719 60198 86
720 3520 99
720 18455 10
720 24664 37
720 32445 78
720 36020 70
720 39947 32
720 40507 10
720 44339 5
720 58736 93
721 10537 100
721 37579 63
721 51698 86
722 17922 81
722 24318 100
722 27926 83
722 37321 91
722 45781 17
725 41544 46
725 44400 84
726 14811 67
726 29108 27
726 42704 39
726 50685 95
726 67414 36
726 70346 75
728 4660 38
728 11537 40
728 14221 16
728 17131 81
728 25366 43
728 28670 90
728 49446 57
728 57895 26
728 60855 36
730 4075 80
730 47156 37
730 72850 87
730 83561 32
732 8804 37
732 15902 7
732 21075 62
732 30042 38
732 33177 1
732 36938 86
732 38750 21
732 38792 95
732 50360 75
732 55202 71
733 9145 9
733 9369 4
733 18764 64
733 28485 81
733 29999 44
733 47771 59
733 52734 84
733 65134 27
734 7134 8
734 10295 95
734 13291 7
734 28212 80
734 36275 46
734 39485 28
735 13020 82
735 13159 17
735 45512 67
735 57653 62
736 4546 42
736 9957 39
736 11963 34
736 15326 34
736 24415 64
736 39818 76
736 47721 39
737 11908 79
737 36203 34
737 41438 47
737 42631 21
737 52055 38
737 53546 70
741 24842 11
741 29489 66
741 50374 30
741 54169 54
741 61221 5
742 29192 29
742 57039 55
742 61347 13
742 70326 21
743 28724 38
743 31694 97
743 46275 59
743 48941 6
743 50659 74
743 55929 74
743 71085 19
744 30 88
744 3758 60
744 9300 18
744 35138 55
744 42115 55
744 44641 73
744 55793 18
744 56211 47
744 62705 20
744 68283 49
744 71897 78
745 8201 52
745 16872 68
745 17333 34
745 22942 78
745 28841 41
746 58189 23
746 76667 80
747 2006 40
747 4220 77
747 63631 77
749 14858 31
749 37806 96
749 56804 80
750 66691 32
750 88404 80
752 7710 38
752 18343 95
752 19222 60
752 50840 12
752 72796 72
753 9065 63
753 17630 98
753 34105 12
753 51209 4
753 54144 78
753 54276 69
753 61840 63
754 14560 20
754 40126 43
754 42985 47
754 54512 100
754 56544 81
754 58419 40
754 65377 34
755 15442 40
755 18985 87
755 24521 64
755 42835 22
755 58971 17
756 12122 67
756 25134 9
756 45527 65
756 57148 51
756 73001 83
759 8708 22
759 25568 94
759 28012 61
759 48947 43
759 60764 42
760 4799 52
760 16956 83
760 37853 72
760 40753 63
760 47070 24
760 50833 81
760 57530 34
760 58174 69
760 60193 17
761 21667 62
761 29550 94
761 30883 54
761 42880 37
761 51085 81
761 56934 18
762 18768 64
762 50980 74
764 1128 41
764 23797 44
764 78553 21
765 15675 26
765 42434 44
765 44084 12
765 63645 2
765 71614 74
766 1007 27
766 11332 85
766 40396 78
766 45733 54
766 53753 16
766 65970 89
767 34561 70
767 37853 71
767 40021 52
767 57801 4
767 69267 5
767 70371 84
768 14763 82
768 15664 76
768 20788 53
768 42950 2
768 59320 9
770 13999 7
770 33713 40
771 3122 86
771 17028 28
771 22906 42
771 24111 87
771 34658 78
771 42562 6
771 52992 59
775 49019 20
775 58382 55
776 43669 82
776 58006 14
776 82430 96
777 5653 26
777 5935 40
777 13962 25
777 31047 87
777 35374 99
777 40997 57
777 53548 68
779 24733 57
779 31103 88
779 49372 34
779 51945 93
779 52653 38
780 4150 87
780 16891 70
780 28401 18
780 41282 31
780 41334 38
785 12714 16
785 23313 1
785 37426 27
786 25769 17
786 26168 6
786 45081 12
786 57479 28
786 62055 13
787 6878 16
787 58675 58
787 61233 51
788 8095 92
788 9377 98
788 45873 96
788 47651 48
789 424 46
789 12203 18
789 13292 90
789 13733 11
789 28086 44
789 34342 38
789 38369 55
789 42768 28
789 50434 13
789 54578 53
790 26328 57
790 31174 16
790 31976 20
790 39337 92
790 48510 37
790 70801 22
792 3454 30
792 3897 50
792 11967 60
792 14133 84
792 55917 2
792 65013 50
792 66282 13
795 6943 99
795 34535 37
795 34632 81
795 51041 33
795 58177 52
795 66099 2
795 78421 37
796 12808 32
796 19307 9
796 46888 21
798 1185 57
798 25150 98
798 64322 18
798 71562 76
799 6492 50
799 9950 95
799 19844 22
799 24440 19
799 32777 97
799 36113 88
799 55745 35
799 56251 22
799 58478 86
799 59265 47
800 29766 4
800 55348 1
801 9765 97
801 18911 78
801 39300 90
801 44312 45
802 7327 68
802 12894 19
802 30696 17
802 47844 98
802 49695 85
802 54640 97
804 8567 48
804 22271 39
804 60214 68
805 7846 70
805 32716 21
805 45717 66
805 47020 22
805 60347 88
807 18229 88
807 25531 22
807 32855 15
807 36876 33
807 49592 83
807 61672 63
807 69707 89
810 28174 93
810 38889 24
810 51733 6
810 52955 69
814 5749 24
814 37654 59
814 44665 46
816 20231 22
816 48554 96
816 56857 77
816 62688 93
819 16846 91
819 51804 86
819 58498 68
820 11081 64
820 12886 25
820 19514 58
820 39105 88
821 53929 41
821 55461 2
821 60756 16
822 57129 49
823 1158 28
823 15023 96
823 30188 58
823 32947 24
823 34492 29
823 38994 9
823 44952 54
823 49932 5
823 54531 12
825 454 6
825 55443 22
825 66259 70
825 69878 18
825 76364 91
830 14367 75
830 35837 47
830 40886 62
830 47616 48
830 48382 28
833 3569 50
833 23739 2
833 35559 24
836 12735 14
838 6759 79
838 42958 88
839 3476 35
839 6865 67
839 10588 52
839 24129 81
839 33304 47
839 47290 69
839 47797 13
840 27402 10
840 29546 73
840 54755 74
840 65418 26
840 80898 14
842 11080 18
842 23927 64
842 26905 49
842 51221 79
842 51919 24
845 1616 19
845 10291 62
845 14597 46
845 15890 95
845 26300 85
845 41279 21
846 13612 3
846 19278 6
846 46824 40
846 56213 38
847 426 9
847 3771 90
847 35249 88
847 53917 32
847 62177 12
847 68758 64
848 72207 54
848 77067 50
851 4881 31
851 9524 1
851 13298 72
851 55780 92
851 59292 36
852 542 67
852 10098 87
852 15977 15
852 19684 66
852 32519 23
852 34241 70
852 53383 97
852 53946 21
854 864 59
854 33130 6
854 36180 65
854 52539 92
854 52738 31
855 48143 24
855 48297 82
855 51955 7
855 69382 95
855 71085 18
856 380 10
856 880 70
856 23290 88
856 25081 27
856 57903 92
857 11065 13
857 36461 70
857 45942 21
857 65420 21
859 37637 26
862 26903 83
862 65172 91
863 29657 49
863 80856 10
864 20464 95
864 49132 57
864 54579 31
864 58908 40
864 74060 64
868 7699 34
868 27281 56
868 59280 68
870 10385 35
870 18006 51
870 51669 58
870 68419 99
871 3389 91
871 11093 67
871 12122 57
871 13950 91
871 33456 45
871 38656 53
871 46830 56
872 16063 51
872 35637 52
872 60446 4
872 76667 98
873 8717 88
873 48987 52
873 72383 41
874 11802 27
874 12055 87
875 1294 22
875 10821 74
875 18348 13
875 18385 65
875 28550 8
875 31844 70
875 38545 43
875 55813 46
875 56100 62
875 56206 8
876 41587 42
876 52779 23
876 57755 73
876 66272 72
876 71018 4
877 60325 56
877 71798 99
878 7656 81
878 43514 42
878 53517 77
878 60153 27
883 179 78
883 2909 8
883 7874 90
883 30865 33
883 59588 57
883 64707 1
884 10975 69
884 21362 33
884 30482 50
884 31566 74
884 31959 48
884 41288 51
884 53414 99
884 57078 19
884 62170 80
885 15291 72
885 22374 44
885 58131 56
886 2320 16
886 12869 88
886 16686 44
886 35238 93
886 46358 70
886 66284 98
886 79483 57
887 43053 86
887 43763 46
887 69047 31
889 19270 62
889 38137 21
889 44822 71
889 72298 41
890 10367 30
890 14176 32
890 16890 23
890 20823 74
890 33850 40
890 39522 65
890 49281 26
892 11225 93
892 32039 34
892 64559 63
893 8067 43
893 12022 10
893 28705 28
893 29802 97
893 36563 35
893 39895 22
893 46199 98
893 47842 67
893 48758 97
893 58761 34
894 11878 4
894 31240 46
894 54859 18
894 82081 92
896 10876 80
896 46579 50
896 60129 73
898 19943 84
898 32460 74
898 32688 65
898 34993 95
898 42255 78
898 58595 24
899 5245 98
899 29458 97
899 48060 15
899 64386 65
899 65533 47
899 72900 66
899 74305 19
899 81742 39
900 9521 74
900 31603 56
900 52547 20
900 63248 45
900 73179 82
900 82081 4
902 13489 30
902 35363 42
902 45868 28
902 57611 41
902 77872 63
903 32193 61
903 71473 72
903 80177 73
903 85537 51
903 90766 18
905 27467 24
906 5966 31
906 29485 63
907 10766 19
907 11888 81
907 17888 93
907 56140 89
909 5816 9
909 23733 46
909 42855 19
910 17099 32
910 41058 53
910 58359 9
913 35231 96
913 36504 21
913 58109 12
914 5146 52
914 50383 94
915 11706 93
915 64657 17
915 73426 92
916 33201 57
916 42988 25
916 64575 56
916 68976 96
916 71265 76
918 2707 7
918 23180 97
918 25450 56
918 26414 75
918 59089 92
918 74340 78
919 1695 11
919 4286 97
919 28706 29
919 44441 26
921 21767 93
921 31348 55
921 39369 21
921 49763 5
921 57367 71
921 57525 79
923 35602 7
923 69955 1
923 70536 78
923 81761 64
924 5205 97
924 17708 82
924 25574 56
924 52333 56
925 20100 39
925 24394 25
925 29216 72
929 6321 6
929 28120 35
929 40895 77
929 50954 37
930 10166 73
930 51183 27
930 52437 98
930 62008 14
930 65938 67
930 70724 19
931 13536 74
931 15110 65
931 35275 48
931 51633 41
931 55137 81
931 56584 80
932 45926 35
932 54408 76
933 3690 47
933 35227 94
936 46715 8
936 59506 44
937 37702 26
937 41400 15
937 47307 27
937 72192 72
937 80434 65
937 85056 25
938 13104 52
938 26129 9
938 68868 96
938 74885 37
939 6954 76
939 10065 69
939 30469 84
939 38825 47
939 57489 100
942 25224 21
942 62560 12
942 73392 17
942 81935 82
943 55947 4
943 62864 51
947 24783 96
947 28829 92
947 51825 71
947 66834 58
949 12485 68
949 33422 29
949 38786 78
949 41357 51
949 42554 37
949 57905 23
949 58112 69
950 268 91
950 9813 99
950 58362 76
952 7831 9
952 33123 59
952 34339 57
952 47363 93
952 48606 10
952 48871 97
952 59995 96
952 63669 32
954 39678 93
954 51217 35
954 67146 78
954 74650 17
954 80445 95
956 5753 85
956 16125 2
956 29037 64
956 29441 72
956 33927 89
956 39865 39
956 40673 92
956 56135 71
957 4150 39
957 47758 100
958 1809 74
958 5869 15
958 9325 29
958 18220 9
958 28435 92
958 48357 90
958 58637 19
958 63036 84
958 82524 69
959 5702 85
959 47204 91
959 53177 52
959 74429 2
960 21884 1
960 51196 88
961 36552 43
961 47708 64
961 64368 71
961 65989 58
961 70231 14
962 35161 52
962 50592 77
962 54073 35
963 24707 19
963 25415 73
963 26674 2
963 36510 97
963 37751 35
963 38628 74
963 45774 7
965 18834 64
965 53192 68
965 62468 28
965 81319 89
966 21862 98
966 32277 51
966 42763 36
968 60879 45
968 64611 76
972 6554 83
972 23256 20
972 31269 93
972 76581 35
975 11446 38
975 19350 41
975 32240 99
975 37681 39
975 44633 36
975 46688 63
975 62968 84
975 73116 96
976 13293 32
976 15300 99
976 24001 16
976 31898 95
976 32107 82
976 32323 9
976 38174 44
976 44637 79
977 8292 91
977 55980 81
977 57225 37
977 59164 55
977 83250 75
977 84779 10
978 1683 57
978 3763 40
978 5572 71
978 10470 60
978 11994 88
978 22986 55
978 24537 7
978 26399 95
978 40219 4
978 56110 89
978 57265 9
979 40317 4
979 59526 22
979 60112 73
979 62891 1
979 75407 41
979 77213 74
979 79814 76
981 4435 48
981 9121 75
981 17559 49
981 23163 99
981 39315 55
982 38317 38
982 50834 28
983 82955 82
984 17971 26
984 56151 31
984 58937 82
986 20978 60
986 26948 66
986 36587 7
986 46128 31
986 47225 55
986 52016 22
986 57629 86
986 60917 39
986 73686 95
987 7054 34
987 12123 51
987 28314 26
987 33686 50
987 43741 54
987 46729 90
987 47169 50
987 59618 88
987 68644 12
989 12112 37
989 31057 68
989 52663 92
990 854 45
990 6840 39
990 12324 60
990 16741 51
990 22568 52
990 41935 57
990 52184 46
990 55725 56
990 58872 40
990 63468 79
991 5998 30
991 10499 74
991 15298 7
991 35000 95
991 50580 5
991 54233 48
993 12144 7
993 14034 99
993 28987 13
993 36672 55
993 43536 92
993 49425 79
993 51051 42
993 51408 85
994 720 57
994 43926 83
994 58320 68
994 62659 76
994 67619 12
995 25179 2
995 55744 78
995 61483 30
997 12460 92
997 13343 87
997 48526 9
997 49558 61
997 58695 29
997 66586 46
997 70266 20
997 72403 98
997 83929 46
997 85385 89
998 16183 53
1000 16878 31
1000 20283 61
1000 22270 60
1000 26754 44
1000 36345 97
1000 38898 78
1001 5355 37
1001 5699 57
1001 20721 10
1001 34983 24
1002 18356 91
1002 19210 42
1002 29503 80
1002 35273 77
1002 35814 16
1002 44624 66
1002 45722 10
1002 50826 7
1002 70136 71
1002 71720 65
1004 26411 66
1004 38683 58
1004 41809 63
1004 61829 61
1004 62035 67
1004 63159 99
1006 15051 88
1006 49214 85
1006 63560 35
1006 65728 45
1007 10377 65
1007 26564 73
1007 26985 33
1007 46740 72
1007 66429 8
1007 74040 44
1010 13115 100
1010 28073 45
1010 28758 73
1010 63766 12
1013 7576 73
1013 16423 5
1013 27410 1
1013 30258 62
1013 31874 29
1013 56721 30
1013 64369 35
1013 65565 9
1013 70887 6
1015 3502 15
1016 50015 17
1016 52995 29
1016 61464 11
1016 63453 81
1017 26886 21
1017 58796 84
1018 8105 62
1018 37051 74
1018 48771 66
1018 59367 20
1018 59832 76
1018 64185 31
1018 64992 68
1019 10978 4
1019 15276 77
1019 32746 5
1019 40143 49
1019 56465 29
1021 5796 50
1021 12280 54
1021 49514 84
1021 53467 66
1021 71670 51
1021 75975 59
1021 82802 62
1023 4228 33
1023 61322 83
1024 3448 8
1024 22782 38
1024 22893 32
1024 44152 78
1025 37614 51
1025 43296 25
1025 48753 1
1025 58472 22
1025 59088 75
1027 2128 53
1027 2269 56
1027 65865 25
1027 92023 52
1028 9434 48
1028 36556 35
1028 39908 40
1028 49317 43
1028 50866 80
1029 11501 9
1029 24887 51
1029 31468 63
1029 33828 71
1029 36114 74
1029 42751 2
1030 31077 10
1030 40975 71
1031 11771 90
1031 24722 87
1031 25500 36
1031 36754 59
1031 48402 82
1032 3489 10
1032 24816 83
1032 43281 47
1032 56726 43
1032 73812 89
1035 3772 41
1035 10484 94
1035 11477 38
1035 21940 87
1035 33892 12
1035 43041 82
1035 56986 28
1035 58299 36
1035 63799 40
1035 84515 34
1036 2402 45
1036 4543 27
1036 45921 50
1036 66198 64
1037 24321 81
1037 29581 30
1037 37582 47
1037 62410 93
1038 7008 41
1038 19676 16
1038 46231 15
1038 82990 82
1038 90899 10
1039 12194 4
1039 44685 61
1039 44889 34
1039 51676 83
1042 20471 91
1042 25062 43
1042 30037 21
1042 35242 17
1043 2064 74
1043 5930 98
1043 24834 84
1043 44127 32
1043 46262 82
1043 75853 64
1044 2216 100
1044 31949 47
1044 32887 94
1044 72192 76
1045 60029 32
1046 2167 41
1046 10228 36
1046 21324 22
1046 57971 13
1046 62282 56
1047 2814 66
1047 7949 28
1047 11397 68
1047 12055 11
1047 36064 7
1047 39433 16
1047 40662 6
1047 54863 25
1050 30616 96
1050 56440 78
1050 66891 92
1051 33560 1
1051 45888 37
1051 71228 43
1052 11325 93
1052 36606 93
1053 20947 62
1053 42759 85
1053 46962 26
1053 59197 64
1054 41111 29
1054 75031 15
1055 2377 95
1055 25284 90
1055 31708 63
1055 35410 71
1055 59024 24
1058 2165 31
1058 22521 48
1058 43742 70
1059 18190 47
1059 38981 53
1059 41401 51
1059 42149 63
1059 44291 58
1059 45193 38
1063 117 39
1063 273 47
1063 5828 63
1063 24699 50
1063 35266 31
1063 40910 93
1063 52340 43
1063 52471 34
1063 59618 81
1064 13801 77
1064 33107 64
1064 35351 63
1064 66151 100
1065 31468 54
1066 17170 94
1066 26570 75
1066 48080 39
1066 51293 99
1066 55958 57
1070 14344 36
1071 16957 21
1071 22921 82
1071 34860 13
1071 36225 63
1071 43682 9
1071 46818 64
1071 51765 97
1071 56065 26
1071 58637 48
1072 38433 72
1072 57103 88
1073 33268 88
1073 43772 44
1073 46685 65
1073 51192 13
1073 57301 66
1073 77861 100
1075 2948 90
1075 19650 3
1075 29217 16
1075 30994 18
1075 43524 13
1075 51124 71
1075 54613 83
1076 7452 53
1076 21124 71
1076 21521 75
1076 28446 7
1076 35684 46
1076 47078 15
1077 16579 2
1077 29682 73
1077 45307 41
1077 51624 26
1077 64529 83
1077 76853 56
1077 79572 33
1079 598 20
1079 10595 66
1079 38222 6
1079 39172 91
1081 3383 72
1081 12900 10
1081 61088 81
1083 20044 65
1083 35334 97
1083 60872 74
1085 257 74
1085 32288 60
1085 54495 37
1085 64009 96
1085 65531 36
1087 21184 93
1089 64959 85
1091 16367 34
1091 18890 90
1091 29628 65
1091 47721 22
1092 12471 25
1092 15931 47
1092 42360 74
1092 57724 60
1093 17684 27
1093 33136 19
1093 34295 6
1093 45988 1
1093 51486 3
1094 7569 74
1094 55489 6
1095 54360 70
1095 54789 92
1095 84511 14
1098 30082 52
1098 56839 37
1099 57130 57
1099 65376 94
1099 78196 62
1099 83845 12
1099 84735 47
1103 15716 44
1103 18539 99
1103 19564 73
1103 40535 1
1104 33501 89
1104 54711 57
1105 31498 97
1105 58225 79
1105 63037 63
1107 49845 4
1107 50641 51
1107 55820 95
1107 70144 26
1109 24764 2
1109 48000 100
1109 56232 12
1109 64483 78
1110 9050 12
1110 10929 19
1110 12540 84
1110 21270 81
1110 30011 28
1110 33747 86
1110 54500 69
1110 54968 1
1110 65282 73
1111 7899 30
1111 23304 13
1111 26400 74
1111 39593 54
1111 52266 29
1111 53571 15
1111 61242 71
1111 70135 89
1111 70791 55
1112 62005 14
1114 1796 15
1114 3181 14
1114 31536 45
1114 44959 65
1114 52089 21
1116 27962 69
1116 43713 60
1117 15898 60
1117 23822 20
1117 32511 28
1117 35336 40
1117 45386 10
1117 47192 48
1118 13328 37
1118 30569 100
1118 34888 47
1118 41350 55
1118 43579 10
1118 59036 94
1118 59129 35
1118 60645 66
1118 60853 1
1118 65016 74
1120 28995 13
1120 44433 46
1120 49117 9
1120 51685 38
1122 4620 45
1122 11081 39
1122 18393 56
1122 30676 71
1122 38423 27
1122 42324 26
1122 44957 16
1122 46093 20
