99964 177935
583 7595 100
583 21433 68
583 23488 27
583 31203 1
583 38060 41
583 45925 7
584 7607 33
584 11599 32
584 61681 1
584 65037 83
584 67478 82
584 80206 3
584 81029 18
585 29836 67
585 49743 47
585 52505 55
585 52948 62
585 53281 15
585 61641 21
585 75051 77
586 2514 49
586 16592 2
586 53580 48
586 63101 48
587 29339 59
587 53629 59
587 65483 84
587 82155 76
587 83552 20
590 11578 52
590 31662 78
590 32221 65
590 36109 28
590 48260 82
590 55784 89
590 67369 40
590 71342 12
590 72118 34
592 51048 32
592 55716 64
592 57538 57
592 71495 96
592 74095 33
592 79595 48
593 4514 23
593 26138 5
593 36673 96
593 42524 98
593 49693 40
593 55376 61
594 3341 33
594 4653 85
594 21247 39
594 26441 29
594 31993 5
594 45789 73
594 55689 46
595 2137 85
595 17093 80
595 19351 58
595 27494 14
595 47699 38
595 53317 12
596 6351 47
596 14230 25
596 22476 30
596 28623 32
596 50056 85
596 61351 15
597 2905 4
597 5726 78
597 11148 84
597 11883 76
597 14155 77
597 34615 58
597 36121 76
597 41915 15
597 47992 67
597 52000 16
597 53744 96
597 57029 20
598 59088 93
598 60109 99
598 66142 70
598 75102 30
599 2824 68
599 5259 43
599 32263 34
599 35796 34
599 37622 15
599 52756 54
599 59721 41
599 66448 33
599 69866 67
600 18485 28
600 33907 32
600 40808 92
602 1795 51
602 4677 97
602 11019 21
602 38827 25
602 46611 72
602 50897 24
602 58256 94
602 61678 77
603 15886 39
603 24838 49
603 71822 89
604 41865 69
604 46099 46
604 64533 7
604 70270 58
604 71723 69
604 78876 84
604 83066 35
604 88176 98
606 15795 26
606 18046 44
606 19442 30
606 37843 91
606 41020 48
606 47597 8
606 61409 64
606 77357 30
607 43973 13
609 32619 72
609 36184 24
609 49753 83
609 63577 60
609 64533 4
609 65206 30
609 68892 29
611 2988 40
611 10598 100
611 48178 2
612 1881 21
612 14240 71
612 31345 22
612 48898 43
613 11363 19
613 24838 4
613 27399 72
613 44198 12
614 8898 25
614 31427 6
615 50677 41
615 53296 58
615 60605 2
615 62636 88
615 65714 74
615 66212 64
615 73154 70
615 77470 73
618 7898 65
618 20306 85
618 35991 9
618 64494 93
618 68212 70
621 10560 82
621 11346 30
621 17869 44
621 27005 11
621 31057 89
621 38814 32
621 50788 93
625 2487 67
625 3176 15
625 30318 90
625 31240 91
625 46113 91
625 46575 6
625 52979 100
625 55151 63
625 59720 79
625 68748 47
627 7341 59
627 22045 38
627 31272 46
627 46040 43
627 71152 5
628 37489 79
628 68587 67
628 82346 48
632 5914 14
632 6074 71
632 34124 99
632 43133 100
632 65600 29
635 36608 95
635 49557 65
635 51019 63
635 60645 46
636 9098 59
636 10943 23
636 14413 81
636 32862 44
636 50966 5
638 10966 24
638 52680 1
638 61856 36
638 75518 61
638 78112 54
641 22838 95
641 25625 67
641 45369 93
641 46287 96
642 6344 56
642 7949 73
642 23655 92
642 28329 32
642 28664 14
642 39755 48
642 44118 75
642 48724 35
643 12231 60
643 55722 76
643 70791 44
643 71236 27
644 30511 54
644 38559 10
644 45134 36
646 26838 67
646 36745 74
646 60100 19
650 4430 16
650 33872 26
650 38348 65
650 41256 7
650 44715 79
651 35898 82
651 42729 95
651 44837 100
651 52095 38
651 52651 3
651 56673 86
651 89248 81
653 550 64
653 15389 97
654 5844 31
654 20884 20
654 21524 76
654 25360 22
654 37100 77
654 40015 65
655 51427 2
655 61175 9
655 70229 58
656 16836 69
656 20995 42
656 28166 44
656 36875 94
656 49173 60
656 59699 49
656 61857 97
657 18463 89
657 32148 85
657 34000 23
657 49262 28
657 50433 23
657 79347 66
658 15072 57
658 19433 69
658 22397 97
658 40110 12
658 57552 23
658 62638 73
658 68314 22
659 6471 25
659 14338 62
659 36707 91
659 38473 82
659 44095 93
659 57254 32
661 39810 36
661 41625 41
661 46519 42
661 50553 89
661 53323 97
661 56734 53
662 237 74
662 9092 100
662 24466 17
662 47133 62
662 56965 4
662 61678 10
662 74990 21
664 542 43
664 3410 46
664 6237 5
664 11320 6
664 14630 73
664 70245 70
665 10331 97
665 15239 83
665 15260 20
665 25424 63
665 31408 53
665 40827 90
665 67176 94
668 9427 4
668 30192 29
668 33779 7
669 40026 33
669 44268 27
669 56053 53
670 7482 20
670 9906 100
670 18153 92
670 37707 100
670 48179 17
670 59230 37
670 68100 75
670 72328 59
672 37336 4
672 49255 19
672 58314 50
673 10551 81
673 15119 31
673 41002 9
673 45401 45
673 55538 11
674 52819 69
674 72282 45
674 86391 9
676 22626 30
676 55101 9
677 14797 7
677 60031 24
677 68797 12
677 74302 42
677 78140 5
677 88144 20
678 1590 2
678 7591 74
678 19398 53
678 22623 40
678 58984 71
678 82540 63
681 9341 42
681 42268 90
682 8812 11
682 38099 35
682 60772 29
682 64823 2
685 7877 40
685 9062 11
685 24701 42
685 26826 37
685 29514 58
685 32642 59
685 55095 100
685 68275 89
686 6920 65
686 19963 32
686 52019 82
688 4846 56
688 20713 16
688 29629 27
688 34783 48
688 52253 9
688 60925 54
688 71059 95
689 43190 81
689 48291 30
689 50256 11
689 50949 1
690 5990 53
690 12150 85
690 52245 63
690 77556 25
694 13708 43
694 42512 86
694 52043 75
694 59950 88
695 5025 49
695 6762 52
695 7722 8
695 12080 48
695 20280 83
695 23223 62
695 30711 92
695 43331 48
695 43499 78
695 45502 98
695 51080 33
696 1471 3
696 4401 18
696 11991 48
696 25744 97
696 66253 98
696 72251 61
697 7007 50
697 30165 58
697 30669 61
697 67005 19
697 71079 88
697 71119 38
697 71179 70
697 76664 75
698 1720 67
698 17986 91
698 36388 5
698 41089 77
698 48983 33
698 54195 5
698 57918 42
702 27739 55
704 14058 89
704 14935 11
704 17124 39
704 33608 22
704 54200 14
704 76656 33
704 84493 31
705 125 15
705 14042 12
705 28821 3
705 32144 76
705 40728 84
705 43900 1
705 44619 50
705 64854 15
706 18124 92
706 18825 62
706 20581 7
706 22605 43
706 37491 86
706 64996 15
707 12834 10
707 27524 66
707 34842 53
707 37430 88
707 39865 45
710 13416 21
710 16411 51
710 19876 72
710 23036 23
710 24674 21
710 25343 18
710 25364 92
710 34673 40
710 35093 37
710 43286 65
710 44989 54
710 55124 68
711 11036 64
711 17882 47
711 22625 77
711 66708 30
712 24001 18
712 28028 22
712 42589 74
712 64606 53
713 23385 73
713 36590 20
713 52791 24
713 55157 43
713 59662 87
714 13869 89
714 17373 46
714 17552 8
714 34910 18
714 46044 88
716 799 44
716 19292 19
716 41164 16
716 48163 13
717 11636 99
717 34229 95
717 57321 80
717 60996 6
717 71377 90
717 80683 31
721 2715 57
721 59880 54
721 66710 28
722 15772 74
722 24774 19
722 39446 96
722 52868 7
722 54135 78
722 54261 52
722 65403 29
722 72738 70
722 72904 6
723 5464 28
723 10326 41
723 10985 15
723 17511 29
723 33208 44
723 39423 100
723 48066 72
724 9744 77
724 14550 65
724 16966 7
724 38022 60
725 3098 15
725 45898 31
726 33575 89
726 51785 75
726 64018 34
728 4191 88
728 28265 15
728 28847 17
731 37095 15
731 41419 78
731 50128 53
731 66394 90
732 3794 62
732 24602 7
732 27908 9
732 30344 46
732 43359 54
733 12076 40
733 18870 85
733 69742 24
733 69924 16
733 74872 70
734 1316 31
734 34692 29
734 36808 45
734 36831 40
734 38763 27
734 41653 29
734 48114 98
734 51609 49
734 60539 35
736 6689 38
736 14319 72
736 25648 34
736 29308 95
736 31694 22
736 33344 89
736 39651 100
737 1194 34
737 11963 31
737 13240 88
737 15951 88
737 33587 8
737 44359 99
737 47539 36
737 53789 78
739 49556 54
739 75910 18
741 28409 35
741 60607 7
744 9486 16
744 47741 100
744 48086 51
745 2790 51
745 9581 35
745 34020 36
745 56411 49
745 60836 69
746 2146 35
746 2268 13
746 28206 92
746 52745 47
746 53810 10
749 5291 70
749 15676 7
749 30416 60
749 32344 4
749 35181 42
749 40278 85
749 58996 57
749 61097 40
749 62362 43
749 63101 4
750 2352 19
750 46708 19
750 55187 19
751 13405 40
751 14991 35
751 35828 32
751 36753 6
751 45854 82
751 48906 2
751 69428 37
752 5331 20
752 5484 15
752 52541 42
754 22731 61
754 34388 58
755 27608 70
755 30682 4
755 34712 20
755 40554 50
755 41952 15
756 25405 46
756 33472 37
756 37838 34
756 44774 40
756 53742 4
758 36705 88
758 39580 61
758 53930 77
758 64979 82
758 76204 4
758 81681 90
759 23356 92
759 36543 81
759 39028 77
759 47761 48
759 62002 24
761 7600 36
761 33336 97
761 47223 24
763 17384 30
763 20816 53
763 31154 35
763 47272 77
763 63008 90
764 5678 32
764 5884 68
764 6860 45
764 16793 97
764 24136 25
764 26309 63
764 28818 37
766 6004 99
766 30390 86
766 34885 20
766 39965 99
766 42328 27
767 8986 35
767 16927 95
767 49581 68
767 50074 29
767 52359 86
767 55171 25
767 59305 50
767 64022 11
770 226 70
770 15686 78
770 34289 7
770 36583 43
770 49162 53
771 12718 36
771 46914 25
771 51718 77
771 63237 29
771 66592 67
771 78044 61
772 7477 99
772 9606 75
772 30259 60
772 30260 56
772 31002 74
773 38324 63
773 58458 14
773 74265 56
774 1157 84
774 6917 49
774 18960 21
774 23076 93
774 31782 22
774 34708 75
774 48699 90
776 9479 79
776 52457 17
776 52982 88
776 54274 32
776 65977 13
777 16204 88
777 26358 79
777 27639 5
777 35183 54
777 47781 17
778 6518 12
778 38059 80
778 46495 3
779 23113 28
779 33976 63
779 40420 21
779 42001 74
780 11843 71
780 18984 70
780 40498 20
780 43784 70
780 46424 42
782 15704 17
782 20186 99
782 51080 11
783 48154 15
783 56201 69
783 57041 91
783 91439 70
784 13914 52
784 23717 54
784 28554 77
785 41618 94
785 43239 65
785 60465 66
786 45959 76
787 13493 82
787 39310 4
788 480 78
788 9262 74
788 23217 8
788 26113 81
788 32351 9
788 34208 81
788 34228 87
788 45190 6
788 51978 24
788 52169 98
789 60333 68
789 63216 99
789 74866 73
789 81624 56
789 89916 80
790 20507 85
791 4590 33
791 22890 77
791 29148 88
791 30658 49
791 69494 11
791 70576 32
793 449 57
793 4468 88
793 24001 61
793 42088 16
793 48144 41
796 7492 48
796 21720 39
796 23792 4
797 3713 39
798 26294 19
798 69383 49
799 2215 60
799 36095 12
799 45429 16
799 73631 49
799 82182 5
799 83823 96
800 2201 59
800 3055 16
800 9009 91
800 43262 11
800 43743 61
800 52812 68
800 69398 92
801 13727 57
801 25739 5
801 57420 44
801 58331 10
803 13078 63
803 15439 25
803 47120 2
803 50198 25
803 63496 66
803 72917 33
803 73757 88
803 82679 98
805 3985 11
805 5430 32
805 26914 8
805 27825 70
805 37031 40
805 40508 43
806 9561 47
806 10346 9
806 14628 53
806 53093 87
807 11950 34
807 20221 8
807 22949 44
807 46981 56
807 55541 86
810 13645 76
810 55113 89
811 9721 57
811 22995 83
811 28395 75
811 45564 45
811 49162 9
811 52776 47
811 65472 70
811 68680 69
813 8488 55
813 18362 20
813 31212 28
813 37026 82
813 44716 52
813 51738 12
814 1916 68
814 5451 13
814 9039 18
814 26016 23
814 31610 15
814 32085 30
814 38888 39
814 55788 97
814 56096 67
815 6524 44
815 24923 23
815 29152 43
815 31984 55
815 56946 11
817 44560 88
817 55675 15
817 58979 25
817 64243 3
818 7476 4
818 24364 71
818 48055 9
822 2017 18
822 28486 76
822 37728 43
822 39693 96
822 40616 15
822 41231 71
822 50790 60
823 22762 88
823 40284 22
824 15748 8
824 32315 73
824 39450 16
824 46823 5
824 61330 46
824 80212 48
824 84843 32
825 12276 57
825 16838 16
825 21841 70
825 26720 20
825 29210 13
825 31675 52
825 34826 57
825 37128 28
825 48703 54
825 51242 38
825 64247 65
826 3037 6
826 7641 36
826 26322 49
826 34258 46
828 4610 21
828 14311 11
828 16112 43
828 16184 98
828 18827 74
828 43924 66
828 44065 3
828 51404 61
829 4812 44
829 56004 39
829 67512 42
829 73791 96
829 89184 59
831 1725 96
831 9579 47
831 19502 66
831 36083 43
831 38471 37
831 39149 19
831 40566 82
833 2092 42
833 33176 63
833 34748 28
833 43052 69
833 43644 15
833 62509 98
833 63793 10
833 76100 28
834 19447 92
834 51308 56
834 53496 80
834 61780 96
834 62007 33
836 11301 82
836 13458 16
836 15383 56
836 22731 76
836 34318 14
836 51328 18
837 15034 46
837 21924 71
837 22419 86
837 39453 56
840 12014 46
840 14601 29
840 15800 53
840 36864 96
840 43658 99
840 56238 48
841 21041 97
841 31069 60
841 32009 5
841 43495 67
841 44365 46
841 53833 90
844 3499 6
844 22307 31
844 29360 26
844 41929 81
846 2984 69
846 10702 16
846 18342 72
846 21975 84
846 24878 92
847 2207 82
847 15616 85
847 32926 64
847 36008 82
847 52655 94
847 53003 78
847 77883 8
849 9739 91
849 11540 22
849 28788 76
849 33101 8
849 50238 75
850 12123 32
850 16054 1
850 18482 61
850 39391 53
850 44604 47
851 3152 48
851 3176 42
851 39815 37
851 61532 84
851 77428 86
852 6315 29
852 11606 11
852 12041 34
852 42227 94
852 49173 99
852 64395 74
853 59294 25
853 66901 90
855 26701 75
855 40901 99
855 50672 87
855 52605 93
856 12874 56
857 13028 55
857 13256 97
857 34353 16
857 44980 46
857 46616 46
857 46875 32
859 886 41
859 13370 22
859 22287 25
859 27093 67
859 58142 1
859 70230 70
860 1441 43
860 8890 58
860 17468 45
860 24072 12
860 25145 11
860 37046 92
860 41694 56
860 62896 20
860 64623 45
862 120 87
862 39402 92
862 41877 80
862 44228 98
865 15239 89
865 17697 44
865 29830 90
865 37680 73
865 44685 81
866 19922 14
866 35822 1
866 37953 14
866 40657 15
866 45613 65
867 57552 28
867 58336 15
867 66554 14
867 66923 26
868 2866 68
868 37572 86
868 44823 43
868 64098 33
868 67688 10
869 14032 24
869 20634 6
869 57610 97
870 833 62
870 10123 41
870 10351 20
870 10781 73
870 12416 61
870 14750 29
870 16094 74
870 20004 53
870 25054 54
870 29220 75
870 40465 39
870 48034 25
872 72430 60
872 82420 81
872 85736 88
873 11287 61
873 15818 53
873 38410 8
873 42757 59
873 86753 56
876 12420 62
876 14437 9
876 34024 86
876 62887 98
877 5406 93
877 5702 11
877 19921 94
877 28035 58
877 32848 2
881 27302 77
881 27681 82
881 53327 59
881 69282 20
885 13719 65
885 81342 16
886 38777 29
886 50471 22
886 50872 56
886 58281 58
886 61478 64
886 85130 63
888 42889 33
888 43303 59
888 48157 68
888 57947 31
888 68119 36
889 202 97
889 44326 81
889 61751 26
889 62945 20
889 73554 56
889 80382 45
890 16028 84
890 19000 49
890 19348 50
890 59699 81
892 9081 89
892 14534 20
892 15311 28
892 17651 10
892 19798 23
892 23777 26
892 26153 36
892 28636 93
892 30524 2
892 34330 50
893 13265 34
893 14641 86
893 20058 30
893 29116 29
893 32638 59
893 34102 30
894 57153 64
894 63747 65
898 20323 48
900 12609 100
900 14156 50
900 15109 66
900 15614 80
900 19141 17
900 19228 20
900 22607 40
900 35388 57
900 42137 13
900 44580 91
900 50706 31
900 62541 55
900 62828 15
903 28462 47
903 37365 3
903 41922 1
903 46969 76
903 55232 48
903 56180 21
903 57538 17
903 64041 44
905 42889 99
905 43232 64
905 64801 93
905 74242 57
907 28577 6
907 36421 98
907 38226 94
910 9575 22
910 13738 41
910 44476 42
913 19557 15
913 19660 2
913 23989 88
913 45595 20
913 52488 63
916 361 82
916 1697 51
916 20073 36
916 28427 22
916 38141 81
916 38694 99
916 41616 7
916 58577 51
917 770 61
917 7131 14
917 48561 7
919 39233 76
919 65720 18
919 71946 8
919 79874 31
924 21782 56
924 39246 15
925 10802 2
925 20775 31
925 23344 73
925 31245 30
925 40917 52
925 45431 31
926 2575 91
926 40079 55
926 42897 45
926 48447 33
926 57243 52
926 57328 78
926 58370 99
926 73726 7
926 78426 41
927 721 2
927 30537 31
927 37232 25
927 45710 50
928 4871 29
928 29926 91
928 35806 54
928 51532 6
928 52292 26
930 2866 99
930 14296 96
930 19426 21
930 39193 57
930 40139 9
930 50961 81
930 55321 33
930 55545 61
932 33461 15
932 43435 59
932 53944 27
932 63721 90
932 84311 69
932 86309 94
933 11297 99
933 37976 25
933 43861 4
933 63688 52
933 66618 23
934 28295 88
934 42504 39
934 42592 42
934 51104 19
934 52486 87
935 20151 27
935 35750 42
935 68194 11
936 18803 82
936 36399 4
936 40308 8
936 49576 60
936 51561 89
936 53063 30
936 66406 60
939 18839 71
939 22286 33
939 27455 61
939 46018 85
939 48474 4
941 2432 9
941 19832 99
941 30736 45
941 46785 84
941 48491 76
941 50463 56
941 63931 43
941 79657 70
941 86095 24
942 57696 16
942 66209 63
943 3141 25
943 29225 83
943 31002 46
943 41121 11
943 42302 40
943 59435 90
943 63598 98
943 66673 88
943 71422 51
944 2566 56
944 13166 59
944 14029 24
944 20013 77
944 26540 35
944 39304 55
946 7434 91
946 39462 20
946 45802 40
946 46352 60
946 51431 67
946 56188 1
946 56978 21
947 22222 65
947 22436 33
947 52712 70
948 29954 32
948 54515 1
948 78343 2
948 81261 86
949 22454 45
949 24915 12
949 30962 89
949 45538 97
949 55803 8
949 65748 20
950 9424 40
950 49018 89
950 50832 18
950 68319 95
950 71923 13
950 80488 43
953 2962 13
953 10932 55
953 33079 90
953 46826 5
953 50516 50
953 61592 52
953 62395 60
954 7141 98
954 17549 31
954 61337 53
954 82107 43
956 13441 92
956 18735 32
956 22918 37
956 45060 81
956 49222 81
956 56238 21
957 8254 50
957 9301 58
957 21003 70
957 58347 92
960 22587 76
960 30207 72
960 48643 48
961 55839 29
961 58527 51
961 63333 30
961 64873 50
961 74618 1
963 3469 29
963 16942 93
963 25404 78
963 32266 62
963 61159 62
965 20526 11
965 36401 51
965 37851 39
965 38357 100
965 40367 1
965 41952 12
965 60328 73
967 2582 20
967 6214 30
967 12064 51
967 28003 42
967 33071 14
967 37179 59
967 38928 85
967 46357 60
967 49870 66
967 61544 81
968 13880 94
968 24513 29
968 25481 57
968 31721 81
968 43052 24
968 43795 22
968 57732 53
968 58281 71
968 59382 42
968 67085 16
971 45126 35
971 50431 62
971 67814 99
972 9626 7
972 49997 20
972 55824 66
972 62902 32
972 75794 41
972 80412 94
973 17176 52
973 22640 70
973 46890 19
973 64551 71
974 8772 33
974 40140 96
974 42783 52
974 46160 21
974 93299 1
975 33059 77
975 54268 67
975 59826 70
975 79653 51
976 5905 78
976 12319 92
976 18800 13
976 38626 100
976 49222 86
976 58050 71
978 23938 26
978 25434 72
978 38857 73
978 49765 9
978 53318 30
978 60085 31
979 39088 88
979 41748 78
979 44716 52
979 48564 11
979 53629 97
979 57358 3
979 69010 57
979 69025 79
982 21494 73
982 22705 47
982 41768 79
982 45266 41
982 49506 43
982 49967 52
982 59453 70
984 11364 10
984 12841 90
984 19996 72
984 36075 47
984 47667 73
985 5261 79
985 10817 89
985 23483 4
985 24321 50
985 26032 35
985 26920 64
985 42582 8
986 5833 86
986 6464 66
986 37060 45
986 40412 63
986 40693 99
988 26791 47
988 27314 1
988 69580 94
988 70969 57
989 16291 46
989 18592 85
989 19269 74
989 43710 95
989 55929 91
989 66538 27
991 489 74
991 36553 46
991 72283 10
991 73576 56
991 75404 52
994 9363 72
994 10775 5
994 12858 44
994 13222 5
994 20546 80
994 40157 29
995 6932 90
995 10082 72
995 72236 28
995 81006 17
995 81600 15
996 3128 80
996 6104 1
996 11547 78
996 16575 67
996 17138 23
997 29988 94
997 45497 23
998 8198 64
998 14442 97
998 27385 78
998 31707 90
998 55784 78
998 60339 1
998 66457 62
1001 6429 3
1001 13809 4
1001 22944 29
1001 28466 17
1001 29705 32
1001 31089 87
1001 50407 8
1002 9858 70
1004 21950 94
1004 36486 9
1004 63731 46
1007 37 92
1007 3453 20
1007 16009 97
1007 28901 1
1007 36726 94
1007 38571 33
1007 44501 37
1007 47958 54
1007 61238 51
1008 5674 65
1008 10914 84
1008 18648 83
1008 23082 29
1008 56183 31
1008 63252 72
1008 63554 11
1009 21538 43
1009 43595 5
1009 56312 3
1009 57034 58
1009 61676 43
1013 22831 33
1013 29681 46
1013 50750 4
1013 56363 76
1014 618 98
1014 9549 11
1014 11757 60
1014 18077 23
1014 31789 21
1014 37051 28
1015 2980 28
1015 17422 46
1015 22573 10
1015 23899 1
1015 43235 80
1016 4327 44
1016 25043 48
1016 35293 65
1016 36816 67
1017 18621 65
1017 23199 64
1017 27546 80
1017 28854 55
1017 45635 38
1017 52280 49
1017 54616 70
1017 57067 26
1018 12564 93
1018 27455 63
1018 34668 75
1018 35640 87
1018 37822 78
1018 58350 2
1019 5432 94
1019 9738 7
1019 30215 50
1019 31489 79
1019 39459 8
1019 68850 87
1022 3065 71
1022 32221 58
1022 43604 91
1022 62071 3
1022 73007 2
1022 78176 73
1023 8334 1
1023 11392 54
1023 19296 96
1023 27632 61
1023 62013 5
1024 33080 39
1024 52359 21
1024 59921 68
1024 68392 29
1028 6540 31
1028 8557 20
1028 11479 48
1028 21345 28
1028 23516 78
1028 32923 89
1028 62336 21
1029 540 33
1029 14921 72
1029 39425 76
1029 50869 20
1031 3605 78
1031 30059 78
1031 34815 39
1031 42110 21
1031 66346 54
1031 72990 6
1032 8702 84
1032 11682 72
1032 13699 38
1032 15619 6
1032 16795 16
1032 17394 83
1032 28655 3
1032 44289 57
1035 32958 38
1035 33286 54
1035 33679 73
1035 41719 88
1035 66704 100
1037 3307 72
1037 5217 23
1037 21245 96
1037 25072 31
1038 17697 1
1038 49964 80
1038 50708 44
1039 133 24
1039 1094 95
1039 3198 55
1039 41548 22
1039 48979 95
1039 60037 72
1041 63096 68
1041 64658 4
1041 70533 17
1041 79810 1
1041 93591 39
1042 2014 63
1042 7375 93
1042 14834 6
1042 27615 38
1042 32951 2
1042 33222 9
1042 51645 61
1042 59232 7
1042 64327 40
1042 76021 43
1043 2962 24
